,Date,Amount,Type,Normalized_Amount,dataset
984,2023-04-22,1675.03,Expense,0.33335675270945453,0
985,2023-04-23,1088.83,Expense,0.21568442457589182,0
986,2023-04-24,1239.0,Income,0.24582917639407184,0
987,2023-04-25,663.0,Income,0.13020437085853426,0
988,2023-05-02,670.15,Expense,0.13163964405224796,0
989,2023-05-02,688.11,Expense,0.1352448897248491,0
990,2023-05-03,987.0,Income,0.19524332397227412,0
991,2023-05-05,1408.0,Income,0.27975381551821393,0
992,2023-05-05,1921.51,Expense,0.38283453407820334,0
993,2023-05-05,1176.17,Expense,0.2332168386652562,0
994,2023-05-07,281.54,Expense,0.05363104044258606,0
995,2023-05-12,4491.0,Income,0.8986275576467944,0
996,2023-05-14,1417.29,Expense,0.2816186669824937,0
997,2023-05-14,454.24,Expense,0.08829840835228629,0
998,2023-05-14,762.98,Expense,0.1502741070693729,0
999,2023-05-15,263.42,Expense,0.04999367676844728,0
1000,2023-05-15,1703.01,Expense,0.338973388228351,0
1001,2023-05-16,372.34,Expense,0.07185800631520205,0
1002,2023-05-17,1282.9,Expense,0.25464155306596437,0
1003,2023-05-18,1652.0,Income,0.32873376786312913,0
1004,2023-05-19,483.61,Expense,0.09419406900954105,0
1005,2023-05-20,898.79,Expense,0.17753626824954882,0
1006,2023-05-20,1389.42,Expense,0.2760241125896544,0
1007,2023-05-20,1276.01,Expense,0.25325847162474935,0
1008,2023-05-22,1443.62,Expense,0.2869040856105331,0
1009,2023-05-22,3937.0,Income,0.7874189773226835,0
1010,2023-05-22,991.23,Expense,0.19609244363792575,0
1011,2023-05-25,211.84,Expense,0.039639636022747574,0
1012,2023-05-28,333.69,Expense,0.06409950156876364,0
1013,2023-05-29,2915.0,Income,0.5822652425009485,0
1014,2023-05-29,1357.0,Income,0.2695162025280882,0
1015,2023-05-30,3575.0,Income,0.714751998843752,0
1016,2023-06-02,4981.0,Income,0.9969889373558454,0
1017,2023-06-03,682.52,Expense,0.13412276704612747,0
1018,2023-06-04,1411.96,Expense,0.2805487360562708,0
1019,2023-06-05,1218.56,Expense,0.2417261016976371,0
1020,2023-06-08,211.5,Expense,0.03957138526948007,0
1021,2023-06-08,824.47,Expense,0.16261745653531073,0
1022,2023-06-09,1324.59,Expense,0.2630102998416181,0
1023,2023-06-09,108.77,Expense,0.0189496209072131,0
1024,2023-06-10,315.64,Expense,0.06047618952029757,0
1025,2023-06-10,184.38,Expense,0.03412738400884851,0
1026,2023-06-13,407.35,Expense,0.07888582652665894,0
1027,2023-06-15,2890.0,Income,0.5772468047606908,0
1028,2023-06-16,1689.1,Expense,0.33618112946967155,0
1029,2023-06-16,947.18,Expense,0.18724995633959166,0
1030,2023-06-17,191.36,Expense,0.03552853182592846,0
1031,2023-06-17,748.33,Expense,0.14733330255358187,0
1032,2023-06-19,897.09,Expense,0.17719501448321132,0
1033,2023-06-21,534.17,Expense,0.10434335749543823,0
1034,2023-06-22,310.75,Expense,0.05949458309830316,0
1035,2023-06-22,180.56,Expense,0.03336056672213713,0
1036,2023-06-23,1941.7,Expense,0.38688742439723545,0
1037,2023-06-25,1683.19,Expense,0.33499477078787465,0
1038,2023-06-25,1931.6,Expense,0.3848599755501713,0
1039,2023-06-25,1149.7,Expense,0.2279033167858713,0
1040,2023-06-26,167.12,Expense,0.030662654592974587,0
1041,2023-06-30,1009.18,Expense,0.19969568193543075,0
1042,2023-07-01,249.36,Expense,0.04717130738332634,0
1043,2023-07-02,1898.63,Expense,0.3782416598583195,0
1044,2023-07-05,2078.0,Income,0.41424794695712047,0
1045,2023-07-05,1141.0,Income,0.22615690045226164,0
1046,2023-07-06,411.82,Expense,0.07978312319461701,0
1047,2023-07-07,1669.88,Expense,0.33232295453496147,0
1048,2023-07-07,183.18,Expense,0.03388649899731614,0
1049,2023-07-10,1714.68,Expense,0.3413159949655033,0
1050,2023-07-10,1575.24,Expense,0.3133251566254419,0
1051,2023-07-10,233.91,Expense,0.04406991285984708,0
1052,2023-07-10,1365.0,Income,0.27112210260497066,0
1053,2023-07-11,1573.63,Expense,0.3130019692349693,0
1054,2023-07-13,1757.01,Expense,0.3498132137473076,0
1055,2023-07-15,1148.33,Expense,0.22762830639770518,0
1056,2023-07-15,558.07,Expense,0.10914098397512462,0
1057,2023-07-15,817.0,Income,0.16111794733852172,0
1058,2023-07-15,1384.12,Expense,0.27496020378871977,0
1059,2023-07-15,2700.0,Income,0.5391066779347322,0
1060,2023-07-16,682.35,Expense,0.13408864166949372,0
1061,2023-07-17,567.89,Expense,0.11111222631949783,0
1062,2023-07-18,1945.27,Expense,0.38760405730654424,0
1063,2023-07-19,1948.7,Expense,0.38829258696450764,0
1064,2023-07-19,546.15,Expense,0.10674819286056973,0
1065,2023-07-20,383.99,Expense,0.07419659830216215,0
1066,2023-07-21,1484.48,Expense,0.2951062202532103,0
1067,2023-07-23,1643.82,Expense,0.32709173503451683,0
1068,2023-07-25,140.58,Expense,0.02533508108791701,0
1069,2023-07-26,279.94,Expense,0.05330986042720957,0
1070,2023-07-27,355.74,Expense,0.06852576365567094,0
1071,2023-07-27,1675.58,Expense,0.3334671583397402,0
1072,2023-07-30,110.61,Expense,0.019318977924896067,0
1073,2023-08-01,555.22,Expense,0.10856888207273523,0
1074,2023-08-04,1274.47,Expense,0.2529493358599495,0
1075,2023-08-05,2481.0,Income,0.4951451633300747,0
1076,2023-08-07,695.06,Expense,0.13664001541664073,0
1077,2023-08-07,363.39,Expense,0.07006140560418979,0
1078,2023-08-09,1500.43,Expense,0.29830798353149474,0
1079,2023-08-09,64.63,Expense,0.010089067233014093,0
1080,2023-08-10,2313.0,Income,0.46142126171554293,0
1081,2023-08-10,545.48,Expense,0.10661369872913083,0
1082,2023-08-11,1730.61,Expense,0.3445137434935955,0
1083,2023-08-16,953.45,Expense,0.18850858052484828,0
1084,2023-08-17,569.0,Income,0.11133504495516527,0
1085,2023-08-17,1428.35,Expense,0.28383882383878367,0
1086,2023-08-21,853.38,Expense,0.16842077793814475,0
1087,2023-08-22,923.41,Expense,0.1824784257361546,0
1088,2023-08-23,1357.62,Expense,0.26964065978404655,0
1089,2023-08-25,1173.13,Expense,0.23260659663604086,0
1090,2023-08-27,2815.0,Income,0.5621914915399177,0
1091,2023-08-30,968.66,Expense,0.19156179804602108,0
1092,2023-08-30,1284.78,Expense,0.25501893958403177,0
1093,2023-08-30,1315.68,Expense,0.2612217286309903,0
1094,2023-08-30,384.84,Expense,0.0743672251853309,0
1095,2023-09-01,1800.38,Expense,0.3585191995391067,0
1096,2023-09-01,1324.46,Expense,0.2629842039653688,0
1097,2023-09-03,1314.25,Expense,0.2609346739922475,0
1098,2023-09-04,692.9,Expense,0.13620642239588246,0
1099,2023-09-04,1170.22,Expense,0.23202245048307485,0
1100,2023-09-04,1814.75,Expense,0.3614037975522068,0
1101,2023-09-07,1813.99,Expense,0.361251237044903,0
1102,2023-09-10,1692.38,Expense,0.3368395485011934,0
1103,2023-09-11,594.63,Expense,0.11647994732647747,0
1104,2023-09-11,1453.12,Expense,0.288811091951831,0
1105,2023-09-12,1894.38,Expense,0.3773885254424757,0
1106,2023-09-12,452.28,Expense,0.08790496283345009,0
1107,2023-09-13,846.74,Expense,0.1670878808743323,0
1108,2023-09-14,946.37,Expense,0.1870873589568073,0
1109,2023-09-14,949.72,Expense,0.18775982961400184,0
1110,2023-09-14,528.51,Expense,0.1032071831910439,0
1111,2023-09-15,3626.0,Income,0.7249896118338777,0
1112,2023-09-15,117.58,Expense,0.020718118366879916,0
1113,2023-09-16,1984.77,Expense,0.3955331889361514,0
1114,2023-09-16,295.02,Expense,0.05633698207213301,0
1115,2023-09-21,1560.09,Expense,0.3102839833548457,0
1116,2023-09-21,633.69,Expense,0.12432075445185613,0
1117,2023-09-23,2740.0,Income,0.5471361783191445,0
1118,2023-09-24,1156.8,Expense,0.2293285531041045,0
1119,2023-09-28,1560.0,Income,0.3102659169789808,0
1120,2023-09-29,812.75,Expense,0.1602648129226779,0
1121,2023-10-03,19.29,Expense,0.0009876285472827167,0
1122,2023-10-04,45.65,Expense,0.006279069300610443,0
1123,2023-10-04,1900.64,Expense,0.37864514225263624,0
1124,2023-10-05,2353.0,Income,0.46945076209995523,0
1125,2023-10-06,631.06,Expense,0.123792814801581,0
1126,2023-10-08,1868.0,Income,0.37209306993895575,0
1127,2023-10-08,2942.0,Income,0.5876851552604269,0
1128,2023-10-08,1458.39,Expense,0.2898689786274774,0
1129,2023-10-09,872.99,Expense,0.1723572405016029,0
1130,2023-10-09,692.04,Expense,0.1360337881376176,0
1131,2023-10-11,1502.73,Expense,0.2987696798035984,0
1132,2023-10-13,656.0,Income,0.1287992082912621,0
1133,2023-10-14,430.27,Expense,0.08348673024692721,0
1134,2023-10-14,1508.0,Income,0.29982756647924474,0
1135,2023-10-15,1191.91,Expense,0.23637644706652244,0
1136,2023-10-15,756.63,Expense,0.14899942388334741,0
1137,2023-10-16,661.0,Income,0.12980289583931365,0
1138,2023-10-17,3914.0,Income,0.7828020146016464,0
1139,2023-10-17,1099.09,Expense,0.21774399142449358,0
1140,2023-10-27,418.93,Expense,0.08121036688794632,0
1141,2023-10-27,609.22,Expense,0.11940870759169188,0
1142,2023-10-29,1249.37,Expense,0.24791082436873071,0
1143,2023-10-30,1663.0,Expense,0.33094188046884254,0
1144,2023-10-30,2815.0,Income,0.5621914915399177,0
1145,2023-11-04,4577.0,Income,0.9158909834732808,0
1146,2023-11-05,2654.0,Income,0.5298727524926581,0
1147,2023-11-08,1379.53,Expense,0.27403881861960844,0
1148,2023-11-08,722.26,Expense,0.14210007567804112,0
1149,2023-11-08,88.42,Expense,0.014864612586643327,0
1150,2023-11-09,15.45,Expense,0.00021679651037913295,0
1151,2023-11-09,1672.11,Expense,0.33277059918139246,0
1152,2023-11-11,1899.4,Expense,0.37839622774071946,0
1153,2023-11-11,1449.89,Expense,0.2881627097957898,0
1154,2023-11-13,2393.0,Income,0.4774802624843676,0
1155,2023-11-14,535.61,Expense,0.10463241950927708,0
1156,2023-11-14,823.0,Income,0.16232237239618358,0
1157,2023-11-15,1605.18,Expense,0.3193352376631745,0
1158,2023-11-17,199.05,Expense,0.03707220327483173,0
1159,2023-11-18,29.25,Expense,0.002986974143001387,0
1160,2023-11-21,3192.0,Income,0.6378695326630038,0
1161,2023-11-21,1910.63,Expense,0.3806505099736432,0
1162,2023-11-22,751.52,Expense,0.14797365520923875,0
1163,2023-11-23,807.55,Expense,0.1592209778727043,0
1164,2023-11-23,1673.06,Expense,0.33296129981552225,0
1165,2023-11-26,234.98,Expense,0.044284701995130106,0
1166,2023-11-26,1963.32,Expense,0.3912273693550103,0
1167,2023-11-26,1601.8,Expense,0.3186567448806917,0
1168,2023-11-26,837.9,Expense,0.16531336128937715,0
1169,2023-11-27,1226.6,Expense,0.243340031274904,0
1170,2023-11-27,370.71,Expense,0.07153080417453725,0
1171,2023-11-28,971.33,Expense,0.19209776719668062,0
1172,2023-11-28,886.97,Expense,0.175163550885955,0
1173,2023-11-29,601.0,Income,0.11775864526269514,0
1174,2023-12-05,1956.01,Expense,0.389759978159759,0
1175,2023-12-05,1043.01,Expense,0.20648663188554753,0
1176,2023-12-06,871.37,Expense,0.17203204573603417,0
1177,2023-12-08,698.04,Expense,0.13723821319527946,0
1178,2023-12-09,305.82,Expense,0.05850494717592434,0
1179,2023-12-09,33.17,Expense,0.003773865180673796,0
1180,2023-12-10,1705.22,Expense,0.33941701812458974,0
1181,2023-12-11,1505.35,Expense,0.2992956120787774,0
1182,2023-12-13,1940.59,Expense,0.386664605761568,0
1183,2023-12-14,3601.0,Income,0.71997117409362,0
1184,2023-12-14,166.87,Expense,0.03061247021557201,0
1185,2023-12-18,185.16,Expense,0.034283959266344546,0
1186,2023-12-20,246.23,Expense,0.04654299897824607,0
1187,2023-12-21,214.26,Expense,0.040125420796004514,0
1188,2023-12-22,1653.56,Expense,0.3290469183781212,0
1189,2023-12-23,1781.32,Expense,0.3546931426059342,0
1190,2023-12-25,1901.21,Expense,0.37875956263311406,0
1191,2023-12-26,1635.01,Expense,0.32532323757485,0
1192,2023-12-27,1124.7,Expense,0.2228848790456136,0
1193,2023-12-29,1436.15,Expense,0.2854045764137441,0
1194,2023-12-29,236.91,Expense,0.044672125388678,0
1195,2023-12-29,14.37,Expense,1e-06,0
1196,2024-01-02,1099.9,Expense,0.21790658880727798,0
1197,2024-01-02,101.1,Expense,0.017409964208502035,0
1198,2024-01-04,3852.0,Income,0.7703562890058073,0
1199,2024-01-04,2036.0,Income,0.4058169715534875,0
1200,2024-01-07,2266.0,Income,0.45198659876385844,0
1201,2024-01-09,1436.41,Expense,0.2854567681662428,0
1202,2024-01-09,880.0,Income,0.17376441044397115,0
1203,2024-01-10,1546.57,Expense,0.3075700122249143,0
1204,2024-01-11,1928.07,Expense,0.38415137214124695,0
1205,2024-01-11,4045.0,Income,0.8090986283605969,0
1206,2024-01-11,1849.5,Expense,0.368379426011165,0
1207,2024-01-12,1386.72,Expense,0.2754821213137066,0
1208,2024-01-13,1348.0,Income,0.2677095649415954,0
1209,2024-01-14,1013.18,Expense,0.200498631973872,0
1210,2024-01-15,554.46,Expense,0.10841632156543139,0
1211,2024-01-16,911.16,Expense,0.18001939124342833,0
1212,2024-01-16,4696.0,Income,0.9397787471169076,0
1213,2024-01-16,1426.63,Expense,0.283493555322254,0
1214,2024-01-17,409.77,Expense,0.07937161129991588,0
1215,2024-01-19,1012.75,Expense,0.20041231484473956,0
1216,2024-01-19,1423.6,Expense,0.2828853206681347,0
1217,2024-01-19,1376.36,Expense,0.27340248071414375,0
1218,2024-01-19,1962.86,Expense,0.3911350301005896,0
1219,2024-01-20,1169.78,Expense,0.2319341259788463,0
1220,2024-01-22,1351.74,Expense,0.268460323227538,0
1221,2024-01-23,1756.18,Expense,0.3496466016143311,0
1222,2024-01-24,1050.23,Expense,0.20793595670493395,0
1223,2024-01-25,934.0,Income,0.1846042359629278,0
1224,2024-01-26,541.29,Expense,0.10577260856386363,0
1225,2024-01-26,1369.95,Expense,0.2721157532775417,0
1226,2024-01-26,2917.0,Income,0.5826667175201691,0
1227,2024-01-27,723.78,Expense,0.14240519669264878,0
1228,2024-01-28,1487.4,Expense,0.29569237378127244,0
1229,2024-01-30,1026.74,Expense,0.2032206326041878,0
1230,2024-02-01,1388.94,Expense,0.2759277585850415,0
1231,2024-02-06,3674.0,Income,0.7346250122951725,0
1232,2024-02-07,1932.01,Expense,0.38494227792911156,0
1233,2024-02-07,2163.0,Income,0.43131063527399666,0
1234,2024-02-10,1661.67,Expense,0.33067489958106083,0
1235,2024-02-10,1512.66,Expense,0.30076300327402883,0
1236,2024-02-10,1554.53,Expense,0.3091678828014124,0
1237,2024-02-14,903.14,Expense,0.17840947641635369,0
1238,2024-02-14,382.08,Expense,0.07381318965880646,0
1239,2024-02-15,3590.0,Income,0.7177630614879066,0
1240,2024-02-16,2664.0,Income,0.5318801275887611,0
1241,2024-02-17,546.0,Income,0.10671808223412818,0
1242,2024-02-19,89.48,Expense,0.015077394346830255,0
1243,2024-02-21,1549.59,Expense,0.30817623950393747,0
1244,2024-02-21,986.2,Expense,0.1950827339645859,0
1245,2024-02-21,155.03,Expense,0.02823573810178596,0
1246,2024-02-22,1914.41,Expense,0.3814092977599702,0
1247,2024-02-23,837.7,Expense,0.1652732137874551,0
1248,2024-02-23,705.31,Expense,0.1386975748901464,0
1249,2024-02-24,1993.3,Expense,0.39724547989312736,0
1250,2024-02-24,668.82,Expense,0.13137266316446625,0
1251,2024-02-25,238.3,Expense,0.04495115052703633,0
1252,2024-02-27,1809.95,Expense,0.36044025750607733,0
1253,2024-02-27,1918.2,Expense,0.3821700929213932,0
1254,2024-02-27,768.93,Expense,0.1514684952515542,0
1255,2024-02-28,777.89,Expense,0.15326710333766255,0
1256,2024-02-29,59.16,Expense,0.008991033055445708,0
1257,2024-03-02,1033.48,Expense,0.20457360341896128,0
1258,2024-03-03,97.26,Expense,0.01663913217159845,0
1259,2024-03-05,1871.0,Income,0.37269528246778666,0
1260,2024-03-05,647.42,Expense,0.12707688045880564,0
1261,2024-03-06,1731.25,Expense,0.3446422154997461,0
1262,2024-03-06,419.1,Expense,0.08124449226458007,0
1263,2024-03-06,1257.6,Expense,0.24956289407282356,0
1264,2024-03-07,1296.66,Expense,0.2574037011982022,0
1265,2024-03-07,57.27,Expense,0.008611639162282227,0
1266,2024-03-08,184.17,Expense,0.03408522913183034,0
1267,2024-03-11,1077.0,Income,0.2133096998372019,0
1268,2024-03-13,1822.86,Expense,0.3630317787551464,0
1269,2024-03-15,1264.13,Expense,0.2508737100105789,0
1270,2024-03-16,785.11,Expense,0.154716428157049,0
1271,2024-03-18,1018.0,Income,0.20146618677019368,0
1272,2024-03-26,1404.76,Expense,0.27910342598707655,0
1273,2024-03-27,2874.0,Income,0.5740350046069258,0
1274,2024-03-28,1217.07,Expense,0.24142700280831778,0
1275,2024-03-29,769.01,Expense,0.15148455425232302,0
1276,2024-03-30,953.24,Expense,0.18846642564783012,0
1277,2024-03-30,1496.04,Expense,0.29742674586430545,0
1278,2024-04-03,1920.67,Expense,0.38266591457013066,0
1279,2024-04-04,591.0,Income,0.11575127016659205,0
1280,2024-04-06,255.24,Expense,0.04835164393983495,0
1281,2024-04-07,4900.0,Income,0.9807291990774104,0
1282,2024-04-08,616.34,Expense,0.12083795866011728,0
1283,2024-04-09,431.36,Expense,0.08370553413240245,0
1284,2024-04-09,330.3,Expense,0.06341900141118469,0
1285,2024-04-10,4996.0,Income,0.999999,0
1286,2024-04-10,396.71,Expense,0.07674997942440526,0
1287,2024-04-11,588.4,Expense,0.11522935264160525,0
1288,2024-04-13,2117.0,Income,0.42207670983192247,0
1289,2024-04-16,1903.56,Expense,0.3792312957806983,0
1290,2024-04-17,209.09,Expense,0.03908760787131923,0
1291,2024-04-17,642.39,Expense,0.12606717078546578,0
1292,2024-04-17,1389.98,Expense,0.2761365255950362,0
1293,2024-04-18,3091.0,Income,0.6175950441923628,0
1294,2024-04-20,19.62,Expense,0.0010538719254541188,0
1295,2024-04-21,1427.28,Expense,0.28362403470350067,0
1296,2024-04-22,1681.82,Expense,0.3347197603997085,0
1297,2024-04-23,4431.0,Income,0.8865833070701759,0
1298,2024-04-25,1551.79,Expense,0.3086178620250801,0
1299,2024-04-26,359.78,Expense,0.06933674319449658,0
1300,2024-04-26,1718.84,Expense,0.34215106300548215,0
1301,2024-04-30,2656.0,Income,0.5302742275118787,0
1302,2024-05-02,1457.58,Expense,0.289706381244693,0
1303,2024-05-03,1627.16,Expense,0.3237474481244091,0
1304,2024-05-04,1813.54,Expense,0.36116090516557836,0
1305,2024-05-04,1311.28,Expense,0.2603384835887049,0
1306,2024-05-05,2329.0,Income,0.46463306186930786,0
1307,2024-05-05,276.42,Expense,0.05260326439338128,0
1308,2024-05-14,799.6,Expense,0.15762511467130236,0
1309,2024-05-15,1697.48,Expense,0.33786330980020596,0
1310,2024-05-17,1516.84,Expense,0.30160208606419986,0
1311,2024-05-20,1967.0,Income,0.39196608339037625,0
1312,2024-05-22,1474.48,Expense,0.2930988451571072,0
1313,2024-05-23,90.44,Expense,0.015270102356056149,0
1314,2024-05-25,135.09,Expense,0.024233032160156414,0
1315,2024-05-26,1340.49,Expense,0.266202026244422,0
1316,2024-05-27,782.31,Expense,0.1541543631301401,0
1317,2024-05-27,89.41,Expense,0.015063342721157532,0
1318,2024-05-31,1410.44,Expense,0.2802436150416631,0
1319,2024-06-01,1671.4,Expense,0.33262807554956914,0
1320,2024-06-02,759.55,Expense,0.14958557741140951,0
1321,2024-06-02,1038.16,Expense,0.2055130549639375,0
1322,2024-06-03,1037.58,Expense,0.20539662720836352,0
1323,2024-06-04,978.85,Expense,0.19360731326895012,0
1324,2024-06-06,1008.66,Expense,0.1995912984304334,0
1325,2024-06-07,2384.0,Income,0.4756736248978748,0
1326,2024-06-09,2232.0,Income,0.44516152343710796,0
1327,2024-06-10,3467.0,Income,0.6930723478058387,0
1328,2024-06-12,1325.61,Expense,0.2632150521014206,0
1329,2024-06-13,1443.31,Expense,0.28684185698255393,0
1330,2024-06-13,963.25,Expense,0.1904758081190293,0
1331,2024-06-14,54.67,Expense,0.008089721637295424,0
1332,2024-06-15,1603.0,Income,0.31889762989222403,0
1333,2024-06-16,1782.69,Expense,0.35496815299410034,0
1334,2024-06-17,2615.0,Income,0.522043989617856,0
1335,2024-06-21,1202.72,Expense,0.23854641954540987,0
1336,2024-06-21,1758.23,Expense,0.3500581135090322,0
1337,2024-06-22,1895.04,Expense,0.37752101219881845,0
1338,2024-06-23,1735.93,Expense,0.3455816670447223,0
1339,2024-06-23,1669.0,Income,0.33214630552650437,0
1340,2024-06-23,1250.19,Expense,0.2480754291266112,0
1341,2024-06-23,1451.13,Expense,0.28841162430770656,0
1342,2024-06-23,1197.1,Expense,0.2374182747413999,0
1343,2024-07-01,3657.0,Income,0.7312124746317973,0
1344,2024-07-05,2157.0,Income,0.4301062102163348,0
1345,2024-07-06,1654.76,Expense,0.3292878033896536,0
1346,2024-07-07,956.98,Expense,0.18921718393377268,0
1347,2024-07-07,1756.73,Expense,0.3497570072446167,0
1348,2024-07-07,195.45,Expense,0.03634954824023462,0
1349,2024-07-07,1794.97,Expense,0.35743320961211494,0
1350,2024-07-13,1048.87,Expense,0.2076629536918639,0
1351,2024-07-13,1398.31,Expense,0.27780866905009005,0
1352,2024-07-16,1581.22,Expense,0.31452556693291156,0
1353,2024-07-20,856.72,Expense,0.1690912412202432,0
1354,2024-07-21,1821.07,Expense,0.36267245861294395,0
1355,2024-07-22,2611.0,Income,0.5212410395794148,0
1356,2024-07-23,3572.0,Income,0.714149786314921,0
1357,2024-07-23,4780.0,Income,0.9566406979241734,0
1358,2024-07-25,823.6,Expense,0.16244281490194976,0
1359,2024-07-26,2577.0,Income,0.5144159642526643,0
1360,2024-07-26,1133.69,Expense,0.22468950925701028,0
1361,2024-07-26,1512.39,Expense,0.30070880414643403,0
1362,2024-07-26,365.65,Expense,0.07051507237590908,0
1363,2024-07-27,515.02,Expense,0.10049923418640083,0
1364,2024-07-27,1550.65,Expense,0.30838902126412443,0
1365,2024-07-27,1711.45,Expense,0.340667612809462,0
1366,2024-07-28,898.72,Expense,0.17752221662387613,0
1367,2024-07-28,209.55,Expense,0.03917994712573997,0
1368,2024-07-29,1610.7,Expense,0.32044330871622345,0
1369,2024-07-29,1603.7,Expense,0.31903814614895126,0
1370,2024-07-29,329.87,Expense,0.06333268428205226,0
1371,2024-07-30,1852.46,Expense,0.36897360903961157,0
1372,2024-07-30,533.55,Expense,0.10421890023947984,0
1373,2024-08-01,1451.74,Expense,0.2885340741885688,0
1374,2024-08-02,1231.79,Expense,0.2443818589497815,0
1375,2024-08-02,1891.97,Expense,0.37690474804431484,0
1376,2024-08-03,883.55,Expense,0.17447702860308772,0
1377,2024-08-03,397.55,Expense,0.07691859893247792,0
1378,2024-08-08,1234.23,Expense,0.24487165847323067,0
1379,2024-08-09,486.12,Expense,0.09469792015866292,0
1380,2024-08-11,1211.0,Income,0.2402085261249832,0
1381,2024-08-14,712.72,Expense,0.14018503983635877,0
1382,2024-08-14,1040.31,Expense,0.2059446406095997,0
1383,2024-08-14,1839.16,Expense,0.3663038001617945,0
1384,2024-08-15,701.48,Expense,0.13792875022833892,0
1385,2024-08-22,1216.66,Expense,0.24134470042937756,0
1386,2024-08-23,538.0,Income,0.10511218215724571,0
1387,2024-08-25,1017.41,Expense,0.2013477516395236,0
1388,2024-08-25,686.53,Expense,0.1349277244596648,0
1389,2024-08-25,4906.0,Income,0.9819336241350722,0
1390,2024-08-27,1542.23,Expense,0.3066988114332056,0
1391,2024-08-27,1391.44,Expense,0.2764296023590672,0
1392,2024-08-28,1366.37,Expense,0.2713971129931368,0
1393,2024-08-28,969.12,Expense,0.1916541373004418,0
1394,2024-08-28,1270.99,Expense,0.2522507693265056,0
1395,2024-08-30,1602.32,Expense,0.31876112838568904,0
1396,2024-09-01,1037.84,Expense,0.20544881896086217,0
1397,2024-09-02,2533.0,Income,0.5055835138298107,0
1398,2024-09-05,3396.0,Income,0.6788199846235068,0
1399,2024-09-05,1350.66,Expense,0.2682435267171589,0
1400,2024-09-05,1113.56,Expense,0.22064866318855475,0
1401,2024-09-05,373.74,Expense,0.07213903882865648,0
1402,2024-09-06,1003.01,Expense,0.19845713150113517,0
1403,2024-09-07,2674.0,Income,0.5338875026848642,0
1404,2024-09-08,1671.53,Expense,0.3326541714258185,0
1405,2024-09-10,320.43,Expense,0.06143772219133095,0
1406,2024-09-13,4535.0,Income,0.9074600080696479,0
1407,2024-09-15,1697.54,Expense,0.33787535405078256,0
1408,2024-09-16,989.76,Expense,0.1957973594987986,0
1409,2024-09-17,986.7,Expense,0.19518310271939104,0
1410,2024-09-17,801.78,Expense,0.15806272244225283,0
1411,2024-09-17,117.75,Expense,0.020752243743513667,0
1412,2024-09-18,1879.91,Expense,0.3744838536784145,0
1413,2024-09-21,3725.0,Income,0.7448626252852982,0
1414,2024-09-22,919.82,Expense,0.18175777807665364,0
1415,2024-09-23,3085.0,Income,0.616390619134701,0
1416,2024-09-24,1351.47,Expense,0.2684061240999432,0
1417,2024-09-25,657.62,Expense,0.1291244030568308,0
1418,2024-09-26,382.43,Expense,0.07388344778717006,0
1419,2024-09-26,947.98,Expense,0.1874105463472799,0
1420,2024-09-27,375.99,Expense,0.07259069822527968,0
1421,2024-09-27,1404.42,Expense,0.27903517523380905,0
1422,2024-10-01,566.46,Expense,0.11082517168075509,0
1423,2024-10-01,2372.0,Income,0.4732647747825511,0
1424,2024-10-02,1610.13,Expense,0.3203288883357456,0
1425,2024-10-02,400.17,Expense,0.07744453120765693,0
1426,2024-10-03,951.24,Expense,0.1880649506286095,0
1427,2024-10-04,4486.0,Income,0.8976238700987428,0
1428,2024-10-04,4592.0,Income,0.9189020461174354,0
1429,2024-10-07,802.82,Expense,0.15827148945224756,0
1430,2024-10-08,438.78,Expense,0.08519500645371092,0
1431,2024-10-09,905.21,Expense,0.17882500306124702,0
1432,2024-10-10,727.01,Expense,0.14305357884869008,0
1433,2024-10-10,694.84,Expense,0.13659585316452647,0
1434,2024-10-11,1736.06,Expense,0.3456077629209717,0
1435,2024-10-12,1157.94,Expense,0.22955739386506027,0
1436,2024-10-15,1958.95,Expense,0.3903501464380133,0
1437,2024-10-17,1349.65,Expense,0.26804078183245245,0
1438,2024-10-17,1780.37,Expense,0.3545024419718044,0
1439,2024-10-18,932.87,Expense,0.18437740257706814,0
1440,2024-10-19,1284.76,Expense,0.25501492483383953,0
1441,2024-10-19,1266.23,Expense,0.25129525878076053,0
1442,2024-10-21,167.43,Expense,0.030724883220953784,0
1443,2024-10-21,640.59,Expense,0.12570584326816725,0
1444,2024-10-21,1214.72,Expense,0.24095526966073355,0
1445,2024-10-23,1564.14,Expense,0.3110969702687675,0
1446,2024-10-24,833.84,Expense,0.16449836700035933,0
1447,2024-10-28,1524.0,Income,0.3030393666330097,0
1448,2024-11-01,1881.47,Expense,0.3747970041934066,0
1449,2024-11-02,429.04,Expense,0.08323982311010654,0
1450,2024-11-03,62.47,Expense,0.009655474212255828,0
1451,2024-11-03,136.95,Expense,0.024606403928031585,0
1452,2024-11-11,216.82,Expense,0.04063930882060691,0
1453,2024-11-11,1313.12,Expense,0.26070784060638785,0
1454,2024-11-12,466.42,Expense,0.09074339121933986,0
1455,2024-11-13,1256.7,Expense,0.2493822303141743,0
1456,2024-11-13,734.0,Income,0.14445673404086615,0
1457,2024-11-13,3164.0,Income,0.6322488823939153,0
1458,2024-11-13,1950.21,Expense,0.3885957006040192,0
1459,2024-11-14,1101.61,Expense,0.21824984994871155,0
1460,2024-11-14,4240.0,Income,0.8482424427346069,0
